MC,Hearing 1 Code,Hearing 1 Link,Hearing 2 Code,Hearing 2 Link,Date
 Byron Donalds,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114327,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Chrissy Houlahan,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114327,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114352,"Wednesday, January 19, 2022"
 Andy Kim,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114327,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114352,"Wednesday, January 19, 2022"
 Young Kim,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114327,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114352,"Wednesday, January 19, 2022"
 Joe Neguse,RU02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114328,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,"Wednesday, January 19, 2022"
 Mary Gay Scanlon,RU02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114328,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,"Wednesday, January 19, 2022"
 Joe Neguse,RU02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114328,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,"Wednesday, January 19, 2022"
 Joe Neguse,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,"Wednesday, January 19, 2022"
 Cliff Bentz,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,"Wednesday, January 19, 2022"
 Jody B. Hice,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Yvette Herrell,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Rashida Tlaib,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Katie Porter,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Rashida Tlaib,II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,BA09,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114350,"Wednesday, January 19, 2022"
" Jeses G. ""Chuy"" Garcea",II00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114335,BA09,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114350,"Wednesday, January 19, 2022"
 Jamie Raskin,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
" Henry C. ""Hank"" Johnson, Jr.",JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,"Wednesday, January 19, 2022"
 Ken Buck,JU05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114345,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114352,"Wednesday, January 19, 2022"
 Ralph Norman,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,BA09,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114350,"Wednesday, January 19, 2022"
 Rashida Tlaib,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,BA09,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114350,"Wednesday, January 19, 2022"
 Gerald E. Connolly,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114348,FA05,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114352,"Wednesday, January 19, 2022"
 Scott Perry,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114291,FA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114297,"Thursday, December 9, 2021"
 Tim Burchett,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114291,FA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114297,"Thursday, December 9, 2021"
 Tom Malinowski,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114291,FA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114297,"Thursday, December 9, 2021"
 Stephen F. Lynch,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114291,BA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114307,"Thursday, December 9, 2021"
 Jake Auchincloss,PW14,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114291,BA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114307,"Thursday, December 9, 2021"
 Jackie Speier,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114317,AS03,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114324,"Tuesday, January 11, 2022"
 Marcy Kaptur,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114316,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,"Wednesday, January 12, 2022"
 Cheri Bustos,AP02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114316,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,"Wednesday, January 12, 2022"
 Angie Craig,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114320,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,"Wednesday, January 12, 2022"
 Sharice Davids,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114320,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,"Wednesday, January 12, 2022"
 Carolyn Bourdeaux,SM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114320,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114322,"Wednesday, January 12, 2022"
 Doug LaMalfa,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114322,"Wednesday, January 12, 2022"
 David Rouzer,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114322,"Wednesday, January 12, 2022"
 Salud O. Carbajal,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114321,PW02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114322,"Wednesday, January 12, 2022"
 Jody B. Hice,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Fred Keller,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Yvette Herrell,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Stephen F. Lynch,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Shontel M. Brown,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Andrew S. Clyde,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Andy Biggs,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Eleanor Holmes Norton,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 John P. Sarbanes,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Gerald E. Connolly,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Jamie Raskin,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Nancy Mace,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Jake LaTurner,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Katie Porter,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Danny K. Davis,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Brenda L. Lawrence,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Ro Khanna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,"Thursday, January 20, 2022"
 Shontel M. Brown,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Michael Cloud,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Ro Khanna,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Jamie Raskin,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Cori Bush,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
" Henry C. ""Hank"" Johnson, Jr.",GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Jamie Raskin,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Cori Bush,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
" Henry C. ""Hank"" Johnson, Jr.",GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Clay Higgins,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114342,"Thursday, January 20, 2022"
 Alexandria Ocasio-Cortez,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,EF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114344,"Thursday, January 20, 2022"
 Byron Donalds,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114326,EF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114344,"Thursday, January 20, 2022"
 Rodney Davis,MH00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114329,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Shontel M. Brown,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Ro Khanna,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,"Thursday, January 20, 2022"
 Jamie Raskin,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Jamie Raskin,GO24,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114337,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Jim Costa,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114325,"Thursday, January 20, 2022"
 Michelle Fischbach,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Michelle Fischbach,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Kat Cammack,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114342,"Thursday, January 20, 2022"
 Ann Kuster,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114332,"Thursday, January 20, 2022"
 Kim Schrier,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114332,"Thursday, January 20, 2022"
 Tom O'Halleran,AG00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114340,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114332,"Thursday, January 20, 2022"
 Tom McClintock,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114325,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Steve Cohen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114325,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Tom McClintock,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114325,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Steve Cohen,II13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114325,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,"Thursday, January 20, 2022"
 Sheila Jackson Lee,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114342,"Thursday, January 20, 2022"
 Sheila Jackson Lee,JU10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114336,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114342,"Thursday, January 20, 2022"
 Kat Cammack,HM12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114342,EF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114344,"Thursday, January 20, 2022"
 Diana DeGette,IF02,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114332,II06,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114338,"Thursday, January 20, 2022"
 Vicente Gonzalez,FA07,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114341,EF00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114344,"Thursday, January 20, 2022"
 Sheila Jackson Lee,JU01,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114339,HM08,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114343,"Thursday, January 20, 2022"
 Mike Levin,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114354,CN00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114364,"Wednesday, February 2, 2022"
 Julia Brownley,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114354,CN00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114364,"Wednesday, February 2, 2022"
 Colin Z. Allred,VR00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114354,FA13,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114361,"Wednesday, February 2, 2022"
 J. Luis Correa,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,"Wednesday, February 2, 2022"
 Dan Bishop,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 J. Luis Correa,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 Val Butler Demings,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 Eric Swalwell,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 Sheila Jackson Lee,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 Jim Jordan,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Andy Biggs,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Jamie Raskin,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Cori Bush,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
" Henry C. ""Hank"" Johnson, Jr.",JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Thomas Massie,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Greg Stanton,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
" Henry C. ""Hank"" Johnson, Jr.",JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Steve Cohen,JU00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114358,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Barry Moore,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114359,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,"Wednesday, February 2, 2022"
 Nancy Mace,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114359,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Nancy Mace,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114359,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Sheila Cherfilus-McCormick,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114359,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Chris Pappas,VR10,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114359,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 J. Luis Correa,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,"Wednesday, February 2, 2022"
 Jimmy Panetta,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114396,"Wednesday, February 2, 2022"
 Doug LaMalfa,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Dusty Johnson,AG15,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114365,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Al Green,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114376,"Wednesday, February 2, 2022"
 Ritchie Torres,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114376,"Wednesday, February 2, 2022"
 Emanuel Cleaver,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114376,"Wednesday, February 2, 2022"
 Andrew S. Clyde,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Jake LaTurner,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Clay Higgins,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Yvette D. Clarke,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114360,"Wednesday, February 2, 2022"
 Kathleen M. Rice,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114360,"Wednesday, February 2, 2022"
 Michael Guest,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 John Katko,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Carlos A. Gimenez,HM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114367,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Carolyn B. Maloney,BA04,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114376,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,"Wednesday, February 2, 2022"
 Jimmy Gomez,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114396,"Wednesday, February 2, 2022"
 Danny K. Davis,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,WM00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114396,"Wednesday, February 2, 2022"
 Robin L. Kelly,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,IF17,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114360,"Wednesday, February 2, 2022"
 Stephen F. Lynch,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Mark DeSaulnier,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
 Bob Gibbs,GO00,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114378,PW12,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=114362,"Wednesday, February 2, 2022"
